Geoneutrinos, in eV^-1 cm^-2 s^-1

    Energy [eV]        Flux 
   3.7845000e+06   6.2260000e-05
   3.7855000e+06   6.2194000e-05
   3.7865000e+06   6.2128000e-05
   3.7875000e+06   6.2061000e-05
   3.7885000e+06   6.1995000e-05
   3.7895000e+06   6.1929000e-05
   3.7905000e+06   6.1863000e-05
   3.7915000e+06   6.1797000e-05
   3.7925000e+06   6.1730000e-05
   3.7935000e+06   6.1664000e-05
   3.7945000e+06   6.1598000e-05
   3.7955000e+06   6.1531000e-05
   3.7965000e+06   6.1465000e-05
   3.7975000e+06   6.1398000e-05
   3.7985000e+06   6.1332000e-05
   3.7995000e+06   6.1265000e-05
   3.8005000e+06   6.1199000e-05
   3.8015000e+06   6.1132000e-05
   3.8025000e+06   6.1065000e-05
   3.8035000e+06   6.0999000e-05
   3.8045000e+06   6.0932000e-05
   3.8055000e+06   6.0865000e-05
   3.8065000e+06   6.0799000e-05
   3.8075000e+06   6.0732000e-05
   3.8085000e+06   6.0665000e-05
   3.8095000e+06   6.0598000e-05
   3.8105000e+06   6.0531000e-05
   3.8115000e+06   6.0464000e-05
   3.8125000e+06   6.0397000e-05
   3.8135000e+06   6.0330000e-05
   3.8145000e+06   6.0263000e-05
   3.8155000e+06   6.0196000e-05
   3.8165000e+06   6.0129000e-05
   3.8175000e+06   6.0062000e-05
   3.8185000e+06   5.9995000e-05
   3.8195000e+06   5.9928000e-05
   3.8205000e+06   5.9861000e-05
   3.8215000e+06   5.9793000e-05
   3.8225000e+06   5.9726000e-05
   3.8235000e+06   5.9659000e-05
   3.8245000e+06   5.9592000e-05
   3.8255000e+06   5.9524000e-05
   3.8265000e+06   5.9457000e-05
   3.8275000e+06   5.9389000e-05
   3.8285000e+06   5.9322000e-05
   3.8295000e+06   5.9254000e-05
   3.8305000e+06   5.9187000e-05
   3.8315000e+06   5.9119000e-05
   3.8325000e+06   5.9052000e-05
   3.8335000e+06   5.8984000e-05
   3.8345000e+06   5.8917000e-05
   3.8355000e+06   5.8849000e-05
   3.8365000e+06   5.8781000e-05
   3.8375000e+06   5.8714000e-05
   3.8385000e+06   5.8646000e-05
   3.8395000e+06   5.8578000e-05
   3.8405000e+06   5.8510000e-05
   3.8415000e+06   5.8442000e-05
   3.8425000e+06   5.8375000e-05
   3.8435000e+06   5.8307000e-05
   3.8445000e+06   5.8239000e-05
   3.8455000e+06   5.8171000e-05
   3.8465000e+06   5.8103000e-05
   3.8475000e+06   5.8035000e-05
   3.8485000e+06   5.7967000e-05
   3.8495000e+06   5.7899000e-05
   3.8505000e+06   5.7831000e-05
   3.8515000e+06   5.7762000e-05
   3.8525000e+06   5.7694000e-05
   3.8535000e+06   5.7626000e-05
   3.8545000e+06   5.7558000e-05
   3.8555000e+06   5.7490000e-05
   3.8565000e+06   5.7421000e-05
   3.8575000e+06   5.7353000e-05
   3.8585000e+06   5.7285000e-05
   3.8595000e+06   5.7217000e-05
   3.8605000e+06   5.7148000e-05
   3.8615000e+06   5.7080000e-05
   3.8625000e+06   5.7011000e-05
   3.8635000e+06   5.6943000e-05
   3.8645000e+06   5.6874000e-05
   3.8655000e+06   5.6806000e-05
   3.8665000e+06   5.6737000e-05
   3.8675000e+06   5.6669000e-05
   3.8685000e+06   5.6600000e-05
   3.8695000e+06   5.6532000e-05
   3.8705000e+06   5.6463000e-05
   3.8715000e+06   5.6394000e-05
   3.8725000e+06   5.6326000e-05
   3.8735000e+06   5.6257000e-05
   3.8745000e+06   5.6188000e-05
   3.8755000e+06   5.6120000e-05
   3.8765000e+06   5.6051000e-05
   3.8775000e+06   5.5982000e-05
   3.8785000e+06   5.5913000e-05
   3.8795000e+06   5.5844000e-05
   3.8805000e+06   5.5775000e-05
   3.8815000e+06   5.5706000e-05
   3.8825000e+06   5.5638000e-05
   3.8835000e+06   5.5569000e-05
   3.8845000e+06   5.5500000e-05
   3.8855000e+06   5.5431000e-05
   3.8865000e+06   5.5362000e-05
   3.8875000e+06   5.5292000e-05
   3.8885000e+06   5.5223000e-05
   3.8895000e+06   5.5154000e-05
   3.8905000e+06   5.5085000e-05
   3.8915000e+06   5.5016000e-05
   3.8925000e+06   5.4947000e-05
   3.8935000e+06   5.4878000e-05
   3.8945000e+06   5.4808000e-05
   3.8955000e+06   5.4739000e-05
   3.8965000e+06   5.4670000e-05
   3.8975000e+06   5.4601000e-05
   3.8985000e+06   5.4531000e-05
   3.8995000e+06   5.4462000e-05
   3.9005000e+06   5.4393000e-05
   3.9015000e+06   5.4323000e-05
   3.9025000e+06   5.4254000e-05
   3.9035000e+06   5.4184000e-05
   3.9045000e+06   5.4115000e-05
   3.9055000e+06   5.4045000e-05
   3.9065000e+06   5.3976000e-05
   3.9075000e+06   5.3906000e-05
   3.9085000e+06   5.3837000e-05
   3.9095000e+06   5.3767000e-05
   3.9105000e+06   5.3698000e-05
   3.9115000e+06   5.3628000e-05
   3.9125000e+06   5.3558000e-05
   3.9135000e+06   5.3489000e-05
   3.9145000e+06   5.3419000e-05
   3.9155000e+06   5.3349000e-05
   3.9165000e+06   5.3280000e-05
   3.9175000e+06   5.3210000e-05
   3.9185000e+06   5.3140000e-05
   3.9195000e+06   5.3070000e-05
   3.9205000e+06   5.3001000e-05
   3.9215000e+06   5.2931000e-05
   3.9225000e+06   5.2861000e-05
   3.9235000e+06   5.2791000e-05
   3.9245000e+06   5.2721000e-05
   3.9255000e+06   5.2651000e-05
   3.9265000e+06   5.2581000e-05
   3.9275000e+06   5.2511000e-05
   3.9285000e+06   5.2441000e-05
   3.9295000e+06   5.2371000e-05
   3.9305000e+06   5.2301000e-05
   3.9315000e+06   5.2231000e-05
   3.9325000e+06   5.2161000e-05
   3.9335000e+06   5.2091000e-05
   3.9345000e+06   5.2021000e-05
   3.9355000e+06   5.1951000e-05
   3.9365000e+06   5.1881000e-05
   3.9375000e+06   5.1811000e-05
   3.9385000e+06   5.1741000e-05
   3.9395000e+06   5.1671000e-05
   3.9405000e+06   5.1600000e-05
   3.9415000e+06   5.1530000e-05
   3.9425000e+06   5.1460000e-05
   3.9435000e+06   5.1390000e-05
   3.9445000e+06   5.1319000e-05
   3.9455000e+06   5.1249000e-05
   3.9465000e+06   5.1179000e-05
   3.9475000e+06   5.1109000e-05
   3.9485000e+06   5.1038000e-05
   3.9495000e+06   5.0968000e-05
   3.9505000e+06   5.0898000e-05
   3.9515000e+06   5.0827000e-05
   3.9525000e+06   5.0757000e-05
   3.9535000e+06   5.0686000e-05
   3.9545000e+06   5.0616000e-05
   3.9555000e+06   5.0545000e-05
   3.9565000e+06   5.0475000e-05
   3.9575000e+06   5.0404000e-05
   3.9585000e+06   5.0334000e-05
   3.9595000e+06   5.0263000e-05
   3.9605000e+06   5.0193000e-05
   3.9615000e+06   5.0122000e-05
   3.9625000e+06   5.0052000e-05
   3.9635000e+06   4.9981000e-05
   3.9645000e+06   4.9911000e-05
   3.9655000e+06   4.9840000e-05
   3.9665000e+06   4.9769000e-05
   3.9675000e+06   4.9699000e-05
   3.9685000e+06   4.9628000e-05
   3.9695000e+06   4.9557000e-05
   3.9705000e+06   4.9487000e-05
   3.9715000e+06   4.9416000e-05
   3.9725000e+06   4.9345000e-05
   3.9735000e+06   4.9275000e-05
   3.9745000e+06   4.9204000e-05
   3.9755000e+06   4.9133000e-05
   3.9765000e+06   4.9062000e-05
   3.9775000e+06   4.8992000e-05
   3.9785000e+06   4.8921000e-05
   3.9795000e+06   4.8850000e-05
   3.9805000e+06   4.8779000e-05
   3.9815000e+06   4.8708000e-05
   3.9825000e+06   4.8637000e-05
   3.9835000e+06   4.8567000e-05
   3.9845000e+06   4.8496000e-05
   3.9855000e+06   4.8425000e-05
   3.9865000e+06   4.8354000e-05
   3.9875000e+06   4.8283000e-05
   3.9885000e+06   4.8212000e-05
   3.9895000e+06   4.8141000e-05
   3.9905000e+06   4.8070000e-05
   3.9915000e+06   4.7999000e-05
   3.9925000e+06   4.7928000e-05
   3.9935000e+06   4.7857000e-05
   3.9945000e+06   4.7786000e-05
   3.9955000e+06   4.7715000e-05
   3.9965000e+06   4.7644000e-05
   3.9975000e+06   4.7573000e-05
   3.9985000e+06   4.7502000e-05
   3.9995000e+06   4.7431000e-05
   4.0005000e+06   4.7360000e-05
   4.0015000e+06   4.7289000e-05
   4.0025000e+06   4.7218000e-05
   4.0035000e+06   4.7147000e-05
   4.0045000e+06   4.7076000e-05
   4.0055000e+06   4.7005000e-05
   4.0065000e+06   4.6933000e-05
   4.0075000e+06   4.6862000e-05
   4.0085000e+06   4.6791000e-05
   4.0095000e+06   4.6720000e-05
   4.0105000e+06   4.6649000e-05
   4.0115000e+06   4.6578000e-05
   4.0125000e+06   4.6506000e-05
   4.0135000e+06   4.6435000e-05
   4.0145000e+06   4.6364000e-05
   4.0155000e+06   4.6293000e-05
   4.0165000e+06   4.6222000e-05
   4.0175000e+06   4.6150000e-05
   4.0185000e+06   4.6079000e-05
   4.0195000e+06   4.6008000e-05
   4.0205000e+06   4.5937000e-05
   4.0215000e+06   4.5865000e-05
   4.0225000e+06   4.5794000e-05
   4.0235000e+06   4.5723000e-05
   4.0245000e+06   4.5652000e-05
   4.0255000e+06   4.5580000e-05
   4.0265000e+06   4.5509000e-05
   4.0275000e+06   4.5438000e-05
   4.0285000e+06   4.5366000e-05
   4.0295000e+06   4.5295000e-05
   4.0305000e+06   4.5224000e-05
   4.0315000e+06   4.5152000e-05
   4.0325000e+06   4.5081000e-05
   4.0335000e+06   4.5010000e-05
   4.0345000e+06   4.4938000e-05
   4.0355000e+06   4.4867000e-05
   4.0365000e+06   4.4796000e-05
   4.0375000e+06   4.4724000e-05
   4.0385000e+06   4.4653000e-05
   4.0395000e+06   4.4581000e-05
   4.0405000e+06   4.4510000e-05
   4.0415000e+06   4.4439000e-05
   4.0425000e+06   4.4367000e-05
   4.0435000e+06   4.4296000e-05
   4.0445000e+06   4.4224000e-05
   4.0455000e+06   4.4153000e-05
   4.0465000e+06   4.4082000e-05
   4.0475000e+06   4.4010000e-05
   4.0485000e+06   4.3939000e-05
   4.0495000e+06   4.3867000e-05
   4.0505000e+06   4.3796000e-05
   4.0515000e+06   4.3724000e-05
   4.0525000e+06   4.3653000e-05
   4.0535000e+06   4.3582000e-05
   4.0545000e+06   4.3510000e-05
   4.0555000e+06   4.3439000e-05
   4.0565000e+06   4.3367000e-05
   4.0575000e+06   4.3296000e-05
   4.0585000e+06   4.3224000e-05
   4.0595000e+06   4.3153000e-05
   4.0605000e+06   4.3081000e-05
   4.0615000e+06   4.3010000e-05
   4.0625000e+06   4.2938000e-05
   4.0635000e+06   4.2867000e-05
   4.0645000e+06   4.2795000e-05
   4.0655000e+06   4.2724000e-05
   4.0665000e+06   4.2653000e-05
   4.0675000e+06   4.2581000e-05
   4.0685000e+06   4.2510000e-05
   4.0695000e+06   4.2438000e-05
   4.0705000e+06   4.2367000e-05
   4.0715000e+06   4.2295000e-05
   4.0725000e+06   4.2224000e-05
   4.0735000e+06   4.2152000e-05
   4.0745000e+06   4.2081000e-05
   4.0755000e+06   4.2009000e-05
   4.0765000e+06   4.1938000e-05
   4.0775000e+06   4.1866000e-05
   4.0785000e+06   4.1795000e-05
   4.0795000e+06   4.1723000e-05
   4.0805000e+06   4.1652000e-05
   4.0815000e+06   4.1580000e-05
   4.0825000e+06   4.1509000e-05
   4.0835000e+06   4.1437000e-05
   4.0845000e+06   4.1366000e-05
   4.0855000e+06   4.1294000e-05
   4.0865000e+06   4.1223000e-05
   4.0875000e+06   4.1151000e-05
   4.0885000e+06   4.1080000e-05
   4.0895000e+06   4.1008000e-05
   4.0905000e+06   4.0937000e-05
   4.0915000e+06   4.0865000e-05
   4.0925000e+06   4.0794000e-05
   4.0935000e+06   4.0722000e-05
   4.0945000e+06   4.0651000e-05
   4.0955000e+06   4.0579000e-05
   4.0965000e+06   4.0508000e-05
   4.0975000e+06   4.0436000e-05
   4.0985000e+06   4.0365000e-05
   4.0995000e+06   4.0293000e-05
   4.1005000e+06   4.0222000e-05
   4.1015000e+06   4.0151000e-05
   4.1025000e+06   4.0079000e-05
   4.1035000e+06   4.0008000e-05
   4.1045000e+06   3.9936000e-05
   4.1055000e+06   3.9865000e-05
   4.1065000e+06   3.9793000e-05
   4.1075000e+06   3.9722000e-05
   4.1085000e+06   3.9650000e-05
   4.1095000e+06   3.9579000e-05
   4.1105000e+06   3.9507000e-05
   4.1115000e+06   3.9436000e-05
   4.1125000e+06   3.9365000e-05
   4.1135000e+06   3.9293000e-05
   4.1145000e+06   3.9222000e-05
   4.1155000e+06   3.9150000e-05
   4.1165000e+06   3.9079000e-05
   4.1175000e+06   3.9007000e-05
   4.1185000e+06   3.8936000e-05
   4.1195000e+06   3.8864000e-05
   4.1205000e+06   3.8793000e-05
   4.1215000e+06   3.8722000e-05
   4.1225000e+06   3.8650000e-05
   4.1235000e+06   3.8579000e-05
   4.1245000e+06   3.8507000e-05
   4.1255000e+06   3.8436000e-05
   4.1265000e+06   3.8365000e-05
   4.1275000e+06   3.8293000e-05
   4.1285000e+06   3.8222000e-05
   4.1295000e+06   3.8150000e-05
   4.1305000e+06   3.8079000e-05
   4.1315000e+06   3.8008000e-05
   4.1325000e+06   3.7936000e-05
   4.1335000e+06   3.7865000e-05
   4.1345000e+06   3.7794000e-05
   4.1355000e+06   3.7722000e-05
   4.1365000e+06   3.7651000e-05
   4.1375000e+06   3.7580000e-05
   4.1385000e+06   3.7508000e-05
   4.1395000e+06   3.7437000e-05
   4.1405000e+06   3.7365000e-05
   4.1415000e+06   3.7294000e-05
   4.1425000e+06   3.7223000e-05
   4.1435000e+06   3.7151000e-05
   4.1445000e+06   3.7080000e-05
   4.1455000e+06   3.7009000e-05
   4.1465000e+06   3.6937000e-05
   4.1475000e+06   3.6866000e-05
   4.1485000e+06   3.6795000e-05
   4.1495000e+06   3.6723000e-05
   4.1505000e+06   3.6652000e-05
   4.1515000e+06   3.6581000e-05
   4.1525000e+06   3.6510000e-05
   4.1535000e+06   3.6438000e-05
   4.1545000e+06   3.6367000e-05
   4.1555000e+06   3.6296000e-05
   4.1565000e+06   3.6224000e-05
   4.1575000e+06   3.6153000e-05
   4.1585000e+06   3.6082000e-05
   4.1595000e+06   3.6010000e-05
   4.1605000e+06   3.5939000e-05
   4.1615000e+06   3.5868000e-05
   4.1625000e+06   3.5796000e-05
   4.1635000e+06   3.5725000e-05
   4.1645000e+06   3.5654000e-05
   4.1655000e+06   3.5583000e-05
   4.1665000e+06   3.5511000e-05
   4.1675000e+06   3.5440000e-05
   4.1685000e+06   3.5369000e-05
   4.1695000e+06   3.5297000e-05
   4.1705000e+06   3.5226000e-05
   4.1715000e+06   3.5155000e-05
   4.1725000e+06   3.5084000e-05
   4.1735000e+06   3.5012000e-05
   4.1745000e+06   3.4941000e-05
   4.1755000e+06   3.4870000e-05
   4.1765000e+06   3.4798000e-05
   4.1775000e+06   3.4727000e-05
   4.1785000e+06   3.4656000e-05
   4.1795000e+06   3.4585000e-05
   4.1805000e+06   3.4513000e-05
   4.1815000e+06   3.4442000e-05
   4.1825000e+06   3.4371000e-05
   4.1835000e+06   3.4300000e-05
   4.1845000e+06   3.4228000e-05
   4.1855000e+06   3.4157000e-05
   4.1865000e+06   3.4086000e-05
   4.1875000e+06   3.4014000e-05
   4.1885000e+06   3.3943000e-05
   4.1895000e+06   3.3872000e-05
   4.1905000e+06   3.3801000e-05
   4.1915000e+06   3.3729000e-05
   4.1925000e+06   3.3658000e-05
   4.1935000e+06   3.3587000e-05
   4.1945000e+06   3.3516000e-05
   4.1955000e+06   3.3444000e-05
   4.1965000e+06   3.3373000e-05
   4.1975000e+06   3.3302000e-05
   4.1985000e+06   3.3231000e-05
   4.1995000e+06   3.3160000e-05
   4.2005000e+06   3.3088000e-05
   4.2015000e+06   3.3017000e-05
   4.2025000e+06   3.2946000e-05
   4.2035000e+06   3.2875000e-05
   4.2045000e+06   3.2804000e-05
   4.2055000e+06   1.4088000e-05
   4.2065000e+06   1.4063000e-05
   4.2075000e+06   1.4038000e-05
   4.2085000e+06   1.4013000e-05
   4.2095000e+06   1.3989000e-05
   4.2105000e+06   1.3964000e-05
   4.2115000e+06   1.3939000e-05
   4.2125000e+06   1.3914000e-05
   4.2135000e+06   1.3890000e-05
   4.2145000e+06   1.3865000e-05
   4.2155000e+06   1.3840000e-05
   4.2165000e+06   1.3815000e-05
   4.2175000e+06   1.3791000e-05
   4.2185000e+06   1.3766000e-05
   4.2195000e+06   1.3741000e-05
   4.2205000e+06   1.3716000e-05
   4.2215000e+06   1.3692000e-05
   4.2225000e+06   1.3667000e-05
   4.2235000e+06   1.3642000e-05
   4.2245000e+06   1.3617000e-05
   4.2255000e+06   1.3593000e-05
   4.2265000e+06   1.3568000e-05
   4.2275000e+06   1.3543000e-05
   4.2285000e+06   1.3518000e-05
   4.2295000e+06   1.3494000e-05
   4.2305000e+06   1.3469000e-05
   4.2315000e+06   1.3444000e-05
   4.2325000e+06   1.3420000e-05
   4.2335000e+06   1.3395000e-05
   4.2345000e+06   1.3370000e-05
   4.2355000e+06   1.3345000e-05
   4.2365000e+06   1.3321000e-05
   4.2375000e+06   1.3296000e-05
   4.2385000e+06   1.3271000e-05
   4.2395000e+06   1.3247000e-05
   4.2405000e+06   1.3222000e-05
   4.2415000e+06   1.3197000e-05
   4.2425000e+06   1.3172000e-05
   4.2435000e+06   1.3148000e-05
   4.2445000e+06   1.3123000e-05
   4.2455000e+06   1.3098000e-05
   4.2465000e+06   1.3074000e-05
   4.2475000e+06   1.3049000e-05
   4.2485000e+06   1.3024000e-05
   4.2495000e+06   1.3000000e-05
   4.2505000e+06   1.2975000e-05
   4.2515000e+06   1.2950000e-05
   4.2525000e+06   1.2926000e-05
   4.2535000e+06   1.2901000e-05
   4.2545000e+06   1.2876000e-05
   4.2555000e+06   1.2852000e-05
   4.2565000e+06   1.2827000e-05
   4.2575000e+06   1.2802000e-05
   4.2585000e+06   1.2778000e-05
   4.2595000e+06   1.2753000e-05
   4.2605000e+06   1.2728000e-05
   4.2615000e+06   1.2704000e-05
   4.2625000e+06   1.2679000e-05
   4.2635000e+06   1.2655000e-05
   4.2645000e+06   1.2630000e-05
   4.2655000e+06   1.2605000e-05
   4.2665000e+06   1.2581000e-05
   4.2675000e+06   1.2556000e-05
   4.2685000e+06   1.2531000e-05
   4.2695000e+06   1.2507000e-05
   4.2705000e+06   1.2482000e-05
   4.2715000e+06   1.2458000e-05
   4.2725000e+06   1.2433000e-05
   4.2735000e+06   1.2408000e-05
   4.2745000e+06   1.2384000e-05
   4.2755000e+06   1.2359000e-05
   4.2765000e+06   1.2335000e-05
   4.2775000e+06   1.2310000e-05
   4.2785000e+06   1.2286000e-05
   4.2795000e+06   1.2261000e-05
   4.2805000e+06   1.2236000e-05
   4.2815000e+06   1.2212000e-05
   4.2825000e+06   1.2187000e-05
   4.2835000e+06   1.2163000e-05
   4.2845000e+06   1.2138000e-05
   4.2855000e+06   1.2114000e-05
   4.2865000e+06   1.2089000e-05
   4.2875000e+06   1.2065000e-05
   4.2885000e+06   1.2040000e-05
   4.2895000e+06   1.2016000e-05
   4.2905000e+06   1.1991000e-05
   4.2915000e+06   1.1966000e-05
   4.2925000e+06   1.1942000e-05
   4.2935000e+06   1.1917000e-05
   4.2945000e+06   1.1893000e-05
   4.2955000e+06   1.1868000e-05
   4.2965000e+06   1.1844000e-05
   4.2975000e+06   1.1820000e-05
   4.2985000e+06   1.1795000e-05
   4.2995000e+06   1.1771000e-05
   4.3005000e+06   1.1746000e-05
   4.3015000e+06   1.1722000e-05
   4.3025000e+06   1.1697000e-05
   4.3035000e+06   1.1673000e-05
   4.3045000e+06   1.1648000e-05
   4.3055000e+06   1.1624000e-05
   4.3065000e+06   1.1599000e-05
   4.3075000e+06   1.1575000e-05
   4.3085000e+06   1.1550000e-05
   4.3095000e+06   1.1526000e-05
   4.3105000e+06   1.1502000e-05
   4.3115000e+06   1.1477000e-05
   4.3125000e+06   1.1453000e-05
   4.3135000e+06   1.1428000e-05
   4.3145000e+06   1.1404000e-05
   4.3155000e+06   1.1379000e-05
   4.3165000e+06   1.1355000e-05
   4.3175000e+06   1.1331000e-05
   4.3185000e+06   1.1306000e-05
   4.3195000e+06   1.1282000e-05
   4.3205000e+06   1.1258000e-05
   4.3215000e+06   1.1233000e-05
   4.3225000e+06   1.1209000e-05
   4.3235000e+06   1.1184000e-05
   4.3245000e+06   1.1160000e-05
   4.3255000e+06   1.1136000e-05
   4.3265000e+06   1.1111000e-05
   4.3275000e+06   1.1087000e-05
   4.3285000e+06   1.1063000e-05
   4.3295000e+06   1.1038000e-05
   4.3305000e+06   1.1014000e-05
   4.3315000e+06   1.0990000e-05
   4.3325000e+06   1.0965000e-05
   4.3335000e+06   1.0941000e-05
   4.3345000e+06   1.0916000e-05
   4.3355000e+06   1.0892000e-05
   4.3365000e+06   1.0868000e-05
   4.3375000e+06   1.0843000e-05
   4.3385000e+06   1.0819000e-05
   4.3395000e+06   1.0795000e-05
   4.3405000e+06   1.0771000e-05
   4.3415000e+06   1.0746000e-05
   4.3425000e+06   1.0722000e-05
   4.3435000e+06   1.0698000e-05
   4.3445000e+06   1.0673000e-05
   4.3455000e+06   1.0649000e-05
   4.3465000e+06   1.0625000e-05
   4.3475000e+06   1.0600000e-05
   4.3485000e+06   1.0576000e-05
   4.3495000e+06   1.0552000e-05
   4.3505000e+06   1.0527000e-05
   4.3515000e+06   1.0503000e-05
   4.3525000e+06   1.0479000e-05
   4.3535000e+06   1.0455000e-05
   4.3545000e+06   1.0430000e-05
   4.3555000e+06   1.0406000e-05
   4.3565000e+06   1.0382000e-05
   4.3575000e+06   1.0357000e-05
   4.3585000e+06   1.0333000e-05
   4.3595000e+06   1.0309000e-05
   4.3605000e+06   1.0285000e-05
   4.3615000e+06   1.0260000e-05
   4.3625000e+06   1.0236000e-05
   4.3635000e+06   1.0212000e-05
   4.3645000e+06   1.0188000e-05
   4.3655000e+06   1.0163000e-05
   4.3665000e+06   1.0139000e-05
   4.3675000e+06   1.0115000e-05
   4.3685000e+06   1.0090000e-05
   4.3695000e+06   1.0066000e-05
   4.3705000e+06   1.0042000e-05
   4.3715000e+06   1.0018000e-05
   4.3725000e+06   9.9934000e-06
   4.3735000e+06   9.9692000e-06
   4.3745000e+06   9.9449000e-06
   4.3755000e+06   9.9207000e-06
   4.3765000e+06   9.8964000e-06
   4.3775000e+06   9.8722000e-06
   4.3785000e+06   9.8480000e-06
   4.3795000e+06   9.8237000e-06
   4.3805000e+06   9.7995000e-06
   4.3815000e+06   9.7753000e-06
   4.3825000e+06   9.7511000e-06
   4.3835000e+06   9.7269000e-06
   4.3845000e+06   9.7027000e-06
   4.3855000e+06   9.6785000e-06
   4.3865000e+06   9.6785000e-11
   4.3875000e+06   2.8191000e-21
   4.3885000e+06   0.0000000e+00
   4.3895000e+06   0.0000000e+00
   4.3905000e+06   0.0000000e+00
   4.3915000e+06   0.0000000e+00
   4.3925000e+06   0.0000000e+00
   4.3935000e+06   0.0000000e+00
   4.3945000e+06   0.0000000e+00
   4.3955000e+06   0.0000000e+00
   4.3965000e+06   0.0000000e+00
   4.3975000e+06   0.0000000e+00
   4.3985000e+06   0.0000000e+00
   4.3995000e+06   0.0000000e+00
   4.4005000e+06   0.0000000e+00
   4.4015000e+06   0.0000000e+00
   4.4025000e+06   0.0000000e+00
   4.4035000e+06   0.0000000e+00
   4.4045000e+06   0.0000000e+00
   4.4055000e+06   0.0000000e+00
   4.4065000e+06   0.0000000e+00
   4.4075000e+06   0.0000000e+00
   4.4085000e+06   0.0000000e+00
   4.4095000e+06   0.0000000e+00
   4.4105000e+06   0.0000000e+00
   4.4115000e+06   0.0000000e+00
   4.4125000e+06   0.0000000e+00
   4.4135000e+06   0.0000000e+00
   4.4145000e+06   0.0000000e+00
   4.4155000e+06   0.0000000e+00
   4.4165000e+06   0.0000000e+00
   4.4175000e+06   0.0000000e+00
   4.4185000e+06   0.0000000e+00
   4.4195000e+06   0.0000000e+00
   4.4205000e+06   0.0000000e+00
   4.4215000e+06   0.0000000e+00
   4.4225000e+06   0.0000000e+00
   4.4235000e+06   0.0000000e+00
   4.4245000e+06   0.0000000e+00
   4.4255000e+06   0.0000000e+00
   4.4265000e+06   0.0000000e+00
   4.4275000e+06   0.0000000e+00
   4.4285000e+06   0.0000000e+00
   4.4295000e+06   0.0000000e+00
   4.4305000e+06   0.0000000e+00
   4.4315000e+06   0.0000000e+00
   4.4325000e+06   0.0000000e+00
   4.4335000e+06   0.0000000e+00
   4.4345000e+06   0.0000000e+00
   4.4355000e+06   0.0000000e+00
   4.4365000e+06   0.0000000e+00
   4.4375000e+06   0.0000000e+00
   4.4385000e+06   0.0000000e+00
   4.4395000e+06   0.0000000e+00
   4.4405000e+06   0.0000000e+00
   4.4415000e+06   0.0000000e+00
   4.4425000e+06   0.0000000e+00
   4.4435000e+06   0.0000000e+00
   4.4445000e+06   0.0000000e+00
   4.4455000e+06   0.0000000e+00
   4.4465000e+06   0.0000000e+00
   4.4475000e+06   0.0000000e+00
   4.4485000e+06   0.0000000e+00
   4.4495000e+06   0.0000000e+00
   4.4505000e+06   0.0000000e+00
   4.4515000e+06   0.0000000e+00
   4.4525000e+06   0.0000000e+00
   4.4535000e+06   0.0000000e+00
   4.4545000e+06   0.0000000e+00
   4.4555000e+06   0.0000000e+00
   4.4565000e+06   0.0000000e+00
   4.4575000e+06   0.0000000e+00
   4.4585000e+06   0.0000000e+00
   4.4595000e+06   0.0000000e+00
   4.4605000e+06   0.0000000e+00
   4.4615000e+06   0.0000000e+00
   4.4625000e+06   0.0000000e+00
   4.4635000e+06   0.0000000e+00
   4.4645000e+06   0.0000000e+00
   4.4655000e+06   0.0000000e+00
   4.4665000e+06   0.0000000e+00
   4.4675000e+06   0.0000000e+00
   4.4685000e+06   0.0000000e+00
   4.4695000e+06   0.0000000e+00
   4.4705000e+06   0.0000000e+00
   4.4715000e+06   0.0000000e+00
   4.4725000e+06   0.0000000e+00
   4.4735000e+06   0.0000000e+00
   4.4745000e+06   0.0000000e+00
   4.4755000e+06   0.0000000e+00
   4.4765000e+06   0.0000000e+00
   4.4775000e+06   0.0000000e+00
   4.4785000e+06   0.0000000e+00
   4.4795000e+06   0.0000000e+00
   4.4805000e+06   0.0000000e+00
   4.4815000e+06   0.0000000e+00
   4.4825000e+06   0.0000000e+00
   4.4835000e+06   0.0000000e+00
   4.4845000e+06   0.0000000e+00
   4.4855000e+06   0.0000000e+00
   4.4865000e+06   0.0000000e+00
   4.4875000e+06   0.0000000e+00
   4.4885000e+06   0.0000000e+00
   4.4895000e+06   0.0000000e+00
   4.4905000e+06   0.0000000e+00
   4.4915000e+06   0.0000000e+00
   4.4925000e+06   0.0000000e+00
   4.4935000e+06   0.0000000e+00
   4.4945000e+06   0.0000000e+00
   4.4955000e+06   0.0000000e+00
   4.4965000e+06   0.0000000e+00
   4.4975000e+06   0.0000000e+00
